event_date,date,year,month,season_yea,life_stage,decade,longitude,latitude,number_ind,basis_reco
1998-11-15T04:29:53Z,1998-11,1998,11,autumn,weaning,1990,101.75,-64.15,0,BACKGROUND
1997-12-15T02:28:03Z,1997-12,1997,12,summer,weaning,1990,62.25,-64.95,0,BACKGROUND
1997-12-10T05:33:20Z,1997-12,1997,12,summer,weaning,1990,73.95,-67.65,0,BACKGROUND
1998-11-15T04:30:03Z,1998-11,1998,11,autumn,weaning,1990,111.05,-62.650000000000006,0,BACKGROUND
1998-11-15T04:25:53Z,1998-11,1998,11,autumn,weaning,1990,120.55000000000001,-64.95,0,BACKGROUND
1997-12-20T03:47:09Z,1997-12,1997,12,summer,weaning,1990,77.45,-65.45,0,BACKGROUND
1997-12-15T02:18:58Z,1997-12,1997,12,summer,weaning,1990,94.95,-64.65,0,BACKGROUND
1987-11-11T14:58:00Z,1987-11,1987,11,autumn,weaning,1980,144.55,-65.55,0,BACKGROUND
1987-11-12T02:12:01Z,1987-11,1987,11,autumn,weaning,1980,102.65,-61.55,0,BACKGROUND
1987-11-12T03:54:00Z,1987-11,1987,11,autumn,weaning,1980,95.15,-64.65,0,BACKGROUND
1987-11-12T02:05:00Z,1987-11,1987,11,autumn,weaning,1980,133.55,-63.95,0,BACKGROUND
1997-12-20T03:33:10Z,1997-12,1997,12,summer,weaning,1990,84.85,-61.75,0,BACKGROUND
1987-11-12T05:05:00Z,1987-11,1987,11,autumn,weaning,1980,122.75,-64.25,0,BACKGROUND
1987-11-12T03:52:00Z,1987-11,1987,11,autumn,weaning,1980,150.65,-63.95,0,BACKGROUND
1987-11-12T03:46:06Z,1987-11,1987,11,autumn,weaning,1980,150.25,-64.25,0,BACKGROUND
1987-11-12T05:01:00Z,1987-11,1987,11,autumn,weaning,1980,73.55000000000001,-68.25,0,BACKGROUND
1987-11-12T04:23:02Z,1987-11,1987,11,autumn,weaning,1980,106.55,-63.95,0,BACKGROUND
1997-12-20T03:33:46Z,1997-12,1997,12,summer,weaning,1990,152.25,-64.35,0,BACKGROUND
1987-11-12T03:53:01Z,1987-11,1987,11,autumn,weaning,1980,79.15,-62.05,0,BACKGROUND
1987-11-12T05:06:00Z,1987-11,1987,11,autumn,weaning,1980,127.95,-65.25,0,BACKGROUND
1987-11-11T15:03:00Z,1987-11,1987,11,autumn,weaning,1980,127.15,-64.85,0,BACKGROUND
1997-12-20T03:36:17Z,1997-12,1997,12,summer,weaning,1990,60.95,-66.25,0,BACKGROUND
1987-11-12T01:45:00Z,1987-11,1987,11,autumn,weaning,1980,104.35000000000001,-65.45,0,BACKGROUND
1987-11-12T03:50:00Z,1987-11,1987,11,autumn,weaning,1980,98.35,-64.35,0,BACKGROUND
1997-12-20T03:34:13Z,1997-12,1997,12,summer,weaning,1990,114.45,-61.650000000000006,0,BACKGROUND
1987-11-12T04:59:00Z,1987-11,1987,11,autumn,weaning,1980,75.85,-64.95,0,BACKGROUND
1987-11-12T04:43:00Z,1987-11,1987,11,autumn,weaning,1980,74.75,-64.55,0,BACKGROUND
1987-11-12T04:47:00Z,1987-11,1987,11,autumn,weaning,1980,124.95,-64.75,0,BACKGROUND
1987-11-12T04:53:00Z,1987-11,1987,11,autumn,weaning,1980,78.55000000000001,-65.35,0,BACKGROUND
1987-11-12T04:50:00Z,1987-11,1987,11,autumn,weaning,1980,107.85000000000001,-63.35,0,BACKGROUND
1987-11-12T04:49:00Z,1987-11,1987,11,autumn,weaning,1980,68.05,-61.150000000000006,0,BACKGROUND
1987-11-12T04:44:00Z,1987-11,1987,11,autumn,weaning,1980,75.15,-68.25,0,BACKGROUND
1987-11-12T04:38:01Z,1987-11,1987,11,autumn,weaning,1980,109.65,-63.25,0,BACKGROUND
1998-11-15T04:21:04Z,1998-11,1998,11,autumn,weaning,1990,81.95,-66.45,0,BACKGROUND
1998-11-15T04:15:52Z,1998-11,1998,11,autumn,weaning,1990,86.95,-65.95,0,BACKGROUND
1998-11-15T04:20:07Z,1998-11,1998,11,autumn,weaning,1990,75.45,-67.05,0,BACKGROUND
1998-11-15T04:21:59Z,1998-11,1998,11,autumn,weaning,1990,120.85000000000001,-63.95,0,BACKGROUND
1998-11-15T04:07:12Z,1998-11,1998,11,autumn,weaning,1990,80.05000000000001,-64.75,0,BACKGROUND
1998-11-15T03:29:03Z,1998-11,1998,11,autumn,weaning,1990,122.65,-64.75,0,BACKGROUND
1997-12-20T03:32:59Z,1997-12,1997,12,summer,weaning,1990,109.75,-62.650000000000006,0,BACKGROUND
1997-12-20T07:39:27Z,1997-12,1997,12,summer,weaning,1990,72.05000000000001,-66.55,0,BACKGROUND
1998-11-15T04:06:33Z,1998-11,1998,11,autumn,weaning,1990,111.25,-64.65,0,BACKGROUND
1997-12-15T05:45:12Z,1997-12,1997,12,summer,weaning,1990,99.65,-61.95,0,BACKGROUND
1998-11-15T03:35:55Z,1998-11,1998,11,autumn,weaning,1990,84.15,-65.25,0,BACKGROUND
1997-12-20T07:34:18Z,1997-12,1997,12,summer,weaning,1990,114.55,-60.75,0,BACKGROUND
1997-12-20T07:37:44Z,1997-12,1997,12,summer,weaning,1990,105.75,-62.55,0,BACKGROUND
1997-12-20T07:38:25Z,1997-12,1997,12,summer,weaning,1990,85.65,-64.05,0,BACKGROUND
1997-12-15T05:44:28Z,1997-12,1997,12,summer,weaning,1990,75.85,-64.85,0,BACKGROUND
1998-11-15T03:33:35Z,1998-11,1998,11,autumn,weaning,1990,81.65,-66.15,0,BACKGROUND
1998-11-15T03:29:34Z,1998-11,1998,11,autumn,weaning,1990,107.75,-62.55,0,BACKGROUND
1998-11-15T03:32:26Z,1998-11,1998,11,autumn,weaning,1990,84.25,-61.75,0,BACKGROUND
1998-11-15T03:43:15Z,1998-11,1998,11,autumn,weaning,1990,86.95,-64.95,0,BACKGROUND
1997-12-20T03:55:24Z,1997-12,1997,12,summer,weaning,1990,77.15,-63.05,0,BACKGROUND
1998-11-15T04:08:32Z,1998-11,1998,11,autumn,weaning,1990,105.95,-64.95,0,BACKGROUND
1997-12-20T07:36:37Z,1997-12,1997,12,summer,weaning,1990,83.95,-61.150000000000006,0,BACKGROUND
1997-12-20T07:35:14Z,1997-12,1997,12,summer,weaning,1990,103.55,-61.85,0,BACKGROUND
1998-11-15T04:10:34Z,1998-11,1998,11,autumn,weaning,1990,61.650000000000006,-64.55,0,BACKGROUND
1998-11-15T03:30:22Z,1998-11,1998,11,autumn,weaning,1990,108.95,-64.95,0,BACKGROUND
1998-11-15T03:31:08Z,1998-11,1998,11,autumn,weaning,1990,69.25,-66.75,0,BACKGROUND
1997-12-20T03:26:05Z,1997-12,1997,12,summer,weaning,1990,104.35000000000001,-61.45,0,BACKGROUND
1997-12-20T07:33:15Z,1997-12,1997,12,summer,weaning,1990,98.45,-61.650000000000006,0,BACKGROUND
1987-11-12T04:36:00Z,1987-11,1987,11,autumn,weaning,1980,90.25,-62.75,0,BACKGROUND
1997-12-20T04:43:59Z,1997-12,1997,12,summer,weaning,1990,101.35,-63.25,0,BACKGROUND
1987-11-12T04:26:00Z,1987-11,1987,11,autumn,weaning,1980,74.05000000000001,-64.65,0,BACKGROUND
1987-11-12T04:28:00Z,1987-11,1987,11,autumn,weaning,1980,108.35000000000001,-61.75,0,BACKGROUND
1987-11-12T04:29:02Z,1987-11,1987,11,autumn,weaning,1980,82.05000000000001,-63.650000000000006,0,BACKGROUND
1987-11-12T04:30:01Z,1987-11,1987,11,autumn,weaning,1980,84.55000000000001,-63.85,0,BACKGROUND
1987-11-12T04:37:00Z,1987-11,1987,11,autumn,weaning,1980,63.25,-64.35,0,BACKGROUND
1987-11-12T04:33:00Z,1987-11,1987,11,autumn,weaning,1980,83.75,-61.45,0,BACKGROUND
1997-12-20T04:43:39Z,1997-12,1997,12,summer,weaning,1990,58.95,-64.65,0,BACKGROUND
1987-11-12T04:30:00Z,1987-11,1987,11,autumn,weaning,1980,78.25,-62.75,0,BACKGROUND
1997-12-20T07:30:31Z,1997-12,1997,12,summer,weaning,1990,139.05,-64.25,0,BACKGROUND
1997-12-20T07:32:55Z,1997-12,1997,12,summer,weaning,1990,85.75,-61.95,0,BACKGROUND
1987-11-12T04:27:01Z,1987-11,1987,11,autumn,weaning,1980,84.65,-63.05,0,BACKGROUND
1997-12-20T07:34:05Z,1997-12,1997,12,summer,weaning,1990,114.85000000000001,-64.65,0,BACKGROUND
1987-11-12T04:25:01Z,1987-11,1987,11,autumn,weaning,1980,144.65,-63.650000000000006,0,BACKGROUND
1997-12-20T04:42:49Z,1997-12,1997,12,summer,weaning,1990,79.65,-65.95,0,BACKGROUND
1987-11-12T05:34:01Z,1987-11,1987,11,autumn,weaning,1980,101.95,-61.45,0,BACKGROUND
1987-11-12T05:27:00Z,1987-11,1987,11,autumn,weaning,1980,83.05000000000001,-61.75,0,BACKGROUND
1987-11-12T05:29:00Z,1987-11,1987,11,autumn,weaning,1980,84.05000000000001,-64.25,0,BACKGROUND
1994-11-05T04:55:00Z,1994-11,1994,11,autumn,weaning,1990,127.35000000000001,-64.75,0,BACKGROUND
1987-11-12T05:28:02Z,1987-11,1987,11,autumn,weaning,1980,150.25,-64.15,0,BACKGROUND
1987-11-12T05:30:57Z,1987-11,1987,11,autumn,weaning,1980,146.45,-63.45,0,BACKGROUND
1994-11-05T04:49:33Z,1994-11,1994,11,autumn,weaning,1990,131.25,-64.05,0,BACKGROUND
1987-11-12T05:07:00Z,1987-11,1987,11,autumn,weaning,1980,100.35,-63.75,0,BACKGROUND
1987-11-12T05:30:00Z,1987-11,1987,11,autumn,weaning,1980,128.45,-64.95,0,BACKGROUND
1998-11-15T03:28:16Z,1998-11,1998,11,autumn,weaning,1990,112.05,-62.25,0,BACKGROUND
1998-11-15T04:39:50Z,1998-11,1998,11,autumn,weaning,1990,146.75,-64.65,0,BACKGROUND
1998-11-29T04:26:45Z,1998-11,1998,11,autumn,weaning,1990,133.75,-64.95,0,BACKGROUND
1994-11-05T04:22:31Z,1994-11,1994,11,autumn,weaning,1990,136.15,-64.35,0,BACKGROUND
1998-11-15T04:37:00Z,1998-11,1998,11,autumn,weaning,1990,146.05,-64.95,0,BACKGROUND
1998-11-29T04:24:30Z,1998-11,1998,11,autumn,weaning,1990,111.75,-63.150000000000006,0,BACKGROUND
1994-11-05T04:42:00Z,1994-11,1994,11,autumn,weaning,1990,68.25,-64.85,0,BACKGROUND
1998-11-15T04:41:22Z,1998-11,1998,11,autumn,weaning,1990,153.85000000000002,-64.55,0,BACKGROUND
1998-11-15T03:26:02Z,1998-11,1998,11,autumn,weaning,1990,141.25,-63.85,0,BACKGROUND
1994-11-05T04:12:31Z,1994-11,1994,11,autumn,weaning,1990,72.55000000000001,-64.55,0,BACKGROUND
1998-11-29T04:24:39Z,1998-11,1998,11,autumn,weaning,1990,125.25,-64.55,0,BACKGROUND
1998-11-29T04:27:12Z,1998-11,1998,11,autumn,weaning,1990,128.85000000000002,-65.25,0,BACKGROUND
1997-12-20T04:34:14Z,1997-12,1997,12,summer,weaning,1990,70.25,-66.85,0,BACKGROUND
1997-12-10T05:09:30Z,1997-12,1997,12,summer,weaning,1990,110.65,-62.75,0,BACKGROUND
1997-12-10T05:08:58Z,1997-12,1997,12,summer,weaning,1990,87.55000000000001,-62.650000000000006,0,BACKGROUND
1998-11-15T04:39:41Z,1998-11,1998,11,autumn,weaning,1990,93.25,-62.95,0,BACKGROUND
1997-12-20T04:20:37Z,1997-12,1997,12,summer,weaning,1990,86.75,-64.75,0,BACKGROUND
1997-12-20T04:10:46Z,1997-12,1997,12,summer,weaning,1990,49.65,-66.35,0,BACKGROUND
1997-12-20T08:06:38Z,1997-12,1997,12,summer,weaning,1990,78.15,-62.95,0,BACKGROUND
1998-11-15T04:38:48Z,1998-11,1998,11,autumn,weaning,1990,96.45,-64.25,0,BACKGROUND
1997-12-20T07:53:40Z,1997-12,1997,12,summer,weaning,1990,89.65,-65.35,0,BACKGROUND
1997-12-20T07:59:35Z,1997-12,1997,12,summer,weaning,1990,81.55000000000001,-66.85,0,BACKGROUND
1997-12-20T07:55:41Z,1997-12,1997,12,summer,weaning,1990,73.25,-65.25,0,BACKGROUND
1997-12-20T04:07:55Z,1997-12,1997,12,summer,weaning,1990,103.45,-64.25,0,BACKGROUND
1997-12-10T05:06:59Z,1997-12,1997,12,summer,weaning,1990,138.55,-64.75,0,BACKGROUND
1998-11-15T04:37:42Z,1998-11,1998,11,autumn,weaning,1990,109.55,-64.15,0,BACKGROUND
1997-12-10T05:08:43Z,1997-12,1997,12,summer,weaning,1990,91.25,-62.95,0,BACKGROUND
1998-11-15T04:37:14Z,1998-11,1998,11,autumn,weaning,1990,85.65,-61.45,0,BACKGROUND
1997-12-20T07:55:01Z,1997-12,1997,12,summer,weaning,1990,98.95,-64.45,0,BACKGROUND
1997-12-20T04:37:01Z,1997-12,1997,12,summer,weaning,1990,76.15,-60.85,0,BACKGROUND
1998-11-15T04:41:29Z,1998-11,1998,11,autumn,weaning,1990,111.25,-61.95,0,BACKGROUND
1997-12-20T07:54:10Z,1997-12,1997,12,summer,weaning,1990,107.25,-63.150000000000006,0,BACKGROUND
1998-11-29T04:24:16Z,1998-11,1998,11,autumn,weaning,1990,89.75,-63.85,0,BACKGROUND
1997-12-20T04:37:19Z,1997-12,1997,12,summer,weaning,1990,75.35,-66.55,0,BACKGROUND
1997-12-20T07:46:25Z,1997-12,1997,12,summer,weaning,1990,121.05000000000001,-65.45,0,BACKGROUND
1987-11-12T05:12:00Z,1987-11,1987,11,autumn,weaning,1980,130.05,-64.35,0,BACKGROUND
1987-11-12T05:21:01Z,1987-11,1987,11,autumn,weaning,1980,72.25,-66.55,0,BACKGROUND
1987-11-12T05:23:00Z,1987-11,1987,11,autumn,weaning,1980,75.55000000000001,-64.65,0,BACKGROUND
1987-11-12T05:19:00Z,1987-11,1987,11,autumn,weaning,1980,49.05,-64.55,0,BACKGROUND
1987-11-12T05:11:01Z,1987-11,1987,11,autumn,weaning,1980,150.95,-64.45,0,BACKGROUND
1987-11-12T05:15:00Z,1987-11,1987,11,autumn,weaning,1980,99.55000000000001,-61.75,0,BACKGROUND
1997-12-20T07:51:13Z,1997-12,1997,12,summer,weaning,1990,143.65,-63.75,0,BACKGROUND
1987-11-12T06:15:02Z,1987-11,1987,11,autumn,weaning,1980,67.65,-65.05,0,BACKGROUND
1987-11-12T05:26:03Z,1987-11,1987,11,autumn,weaning,1980,147.35000000000002,-64.55,0,BACKGROUND
1987-11-12T05:14:00Z,1987-11,1987,11,autumn,weaning,1980,99.15,-64.65,0,BACKGROUND
1987-11-12T05:08:00Z,1987-11,1987,11,autumn,weaning,1980,134.35000000000002,-65.45,0,BACKGROUND
1987-11-12T05:09:00Z,1987-11,1987,11,autumn,weaning,1980,70.95,-64.45,0,BACKGROUND
1987-11-12T05:35:00Z,1987-11,1987,11,autumn,weaning,1980,110.95,-64.65,0,BACKGROUND
1997-12-20T07:52:23Z,1997-12,1997,12,summer,weaning,1990,120.75,-63.650000000000006,0,BACKGROUND
1987-11-12T05:17:58Z,1987-11,1987,11,autumn,weaning,1980,88.35,-64.55,0,BACKGROUND
1987-11-12T06:08:00Z,1987-11,1987,11,autumn,weaning,1980,103.75,-61.85,0,BACKGROUND
1987-11-12T06:14:00Z,1987-11,1987,11,autumn,weaning,1980,57.650000000000006,-65.85,0,BACKGROUND
1987-11-12T05:59:00Z,1987-11,1987,11,autumn,weaning,1980,121.85000000000001,-64.35,0,BACKGROUND
1987-11-12T06:06:00Z,1987-11,1987,11,autumn,weaning,1980,84.75,-62.95,0,BACKGROUND
1987-11-12T06:10:59Z,1987-11,1987,11,autumn,weaning,1980,80.85,-61.55,0,BACKGROUND
1987-11-12T06:05:01Z,1987-11,1987,11,autumn,weaning,1980,69.55,-65.55,0,BACKGROUND
1987-11-12T06:13:00Z,1987-11,1987,11,autumn,weaning,1980,85.75,-61.45,0,BACKGROUND
1987-11-12T06:12:00Z,1987-11,1987,11,autumn,weaning,1980,72.45,-64.45,0,BACKGROUND
1987-11-12T06:00:00Z,1987-11,1987,11,autumn,weaning,1980,67.75,-64.15,0,BACKGROUND
1998-11-15T04:31:26Z,1998-11,1998,11,autumn,weaning,1990,113.55,-63.25,0,BACKGROUND
1998-11-15T04:31:17Z,1998-11,1998,11,autumn,weaning,1990,152.55,-64.55,0,BACKGROUND
1998-11-15T04:24:36Z,1998-11,1998,11,autumn,weaning,1990,79.75,-66.05,0,BACKGROUND
1998-11-15T04:22:35Z,1998-11,1998,11,autumn,weaning,1990,71.25,-67.25,0,BACKGROUND
1998-11-15T04:26:15Z,1998-11,1998,11,autumn,weaning,1990,77.25,-64.65,0,BACKGROUND
1997-12-20T07:46:18Z,1997-12,1997,12,summer,weaning,1990,86.75,-65.65,0,BACKGROUND
1998-11-29T08:08:33Z,1998-11,1998,11,autumn,weaning,1990,114.55,-63.75,0,BACKGROUND
1997-12-20T03:55:37Z,1997-12,1997,12,summer,weaning,1990,114.65,-64.25,0,BACKGROUND
1997-12-20T07:39:41Z,1997-12,1997,12,summer,weaning,1990,105.75,-61.55,0,BACKGROUND
1997-12-10T05:10:49Z,1997-12,1997,12,summer,weaning,1990,75.25,-64.95,0,BACKGROUND
1997-12-20T07:45:28Z,1997-12,1997,12,summer,weaning,1990,81.05000000000001,-66.15,0,BACKGROUND
1997-12-20T07:40:37Z,1997-12,1997,12,summer,weaning,1990,100.45,-64.95,0,BACKGROUND
1997-12-20T07:42:36Z,1997-12,1997,12,summer,weaning,1990,75.75,-66.35,0,BACKGROUND
1998-11-29T07:33:56Z,1998-11,1998,11,autumn,weaning,1990,68.55,-66.95,0,BACKGROUND
1997-12-10T04:10:43Z,1997-12,1997,12,summer,weaning,1990,86.35,-64.05,0,BACKGROUND
1998-11-15T04:21:52Z,1998-11,1998,11,autumn,weaning,1990,80.25,-64.65,0,BACKGROUND
1998-11-29T08:03:21Z,1998-11,1998,11,autumn,weaning,1990,151.15,-64.15,0,BACKGROUND
1997-12-20T07:41:34Z,1997-12,1997,12,summer,weaning,1990,84.25,-64.55,0,BACKGROUND
1998-11-15T04:18:51Z,1998-11,1998,11,autumn,weaning,1990,111.45,-65.35,0,BACKGROUND
1997-12-20T07:43:09Z,1997-12,1997,12,summer,weaning,1990,152.75,-64.55,0,BACKGROUND
1987-11-12T05:37:01Z,1987-11,1987,11,autumn,weaning,1980,88.85,-65.05,0,BACKGROUND
1987-11-12T05:44:00Z,1987-11,1987,11,autumn,weaning,1980,83.05000000000001,-63.85,0,BACKGROUND
1997-12-10T06:27:22Z,1997-12,1997,12,summer,weaning,1990,88.45,-62.85,0,BACKGROUND
1987-11-12T05:40:00Z,1987-11,1987,11,autumn,weaning,1980,75.15,-64.65,0,BACKGROUND
1987-11-12T05:46:01Z,1987-11,1987,11,autumn,weaning,1980,112.05,-61.05,0,BACKGROUND
1987-11-12T05:36:00Z,1987-11,1987,11,autumn,weaning,1980,70.65,-66.65,0,BACKGROUND
1987-11-12T05:43:00Z,1987-11,1987,11,autumn,weaning,1980,99.35,-64.35,0,BACKGROUND
1997-12-20T03:49:44Z,1997-12,1997,12,summer,weaning,1990,112.85000000000001,-64.75,0,BACKGROUND
1997-12-10T06:28:35Z,1997-12,1997,12,summer,weaning,1990,88.45,-60.95,0,BACKGROUND
1987-11-12T05:45:00Z,1987-11,1987,11,autumn,weaning,1980,73.35,-68.05,0,BACKGROUND
1987-11-12T05:57:06Z,1987-11,1987,11,autumn,weaning,1980,112.85000000000001,-64.55,0,BACKGROUND
1997-12-10T06:28:48Z,1997-12,1997,12,summer,weaning,1990,118.75,-65.25,0,BACKGROUND
1987-11-12T05:39:00Z,1987-11,1987,11,autumn,weaning,1980,145.95,-64.15,0,BACKGROUND
1997-12-20T03:51:40Z,1997-12,1997,12,summer,weaning,1990,79.95,-66.35,0,BACKGROUND
1997-12-20T03:42:20Z,1997-12,1997,12,summer,weaning,1990,72.95,-64.85,0,BACKGROUND
1987-11-12T06:19:00Z,1987-11,1987,11,autumn,weaning,1980,90.65,-62.85,0,BACKGROUND
1997-12-10T04:11:13Z,1997-12,1997,12,summer,weaning,1990,88.55000000000001,-63.55,0,BACKGROUND
1998-11-29T07:06:29Z,1998-11,1998,11,autumn,weaning,1990,61.150000000000006,-66.25,0,BACKGROUND
1997-12-10T04:57:35Z,1997-12,1997,12,summer,weaning,1990,129.35000000000002,-64.25,0,BACKGROUND
1997-12-20T03:12:25Z,1997-12,1997,12,summer,weaning,1990,79.05000000000001,-62.55,0,BACKGROUND
1997-12-20T03:12:57Z,1997-12,1997,12,summer,weaning,1990,89.15,-62.85,0,BACKGROUND
1997-12-20T03:12:34Z,1997-12,1997,12,summer,weaning,1990,70.35,-61.150000000000006,0,BACKGROUND
1997-12-20T03:12:41Z,1997-12,1997,12,summer,weaning,1990,77.55000000000001,-67.55,0,BACKGROUND
1998-11-29T06:44:31Z,1998-11,1998,11,autumn,weaning,1990,129.65,-65.15,0,BACKGROUND
1998-11-29T07:06:06Z,1998-11,1998,11,autumn,weaning,1990,109.85000000000001,-63.25,0,BACKGROUND
1997-12-10T05:42:33Z,1997-12,1997,12,summer,weaning,1990,77.85,-69.15,0,BACKGROUND
1997-12-10T04:23:21Z,1997-12,1997,12,summer,weaning,1990,78.95,-63.150000000000006,0,BACKGROUND
1997-12-10T06:23:01Z,1997-12,1997,12,summer,weaning,1990,71.65,-64.85,0,BACKGROUND
1997-12-10T04:28:36Z,1997-12,1997,12,summer,weaning,1990,130.25,-63.650000000000006,0,BACKGROUND
1997-12-10T05:19:27Z,1997-12,1997,12,summer,weaning,1990,115.55000000000001,-64.65,0,BACKGROUND
1997-12-10T05:51:38Z,1997-12,1997,12,summer,weaning,1990,83.55000000000001,-63.45,0,BACKGROUND
1997-12-10T06:01:02Z,1997-12,1997,12,summer,weaning,1990,132.05,-65.15,0,BACKGROUND
1997-12-10T05:53:23Z,1997-12,1997,12,summer,weaning,1990,84.95,-61.25,0,BACKGROUND
1997-12-10T04:49:56Z,1997-12,1997,12,summer,weaning,1990,127.75,-63.85,0,BACKGROUND
1997-12-10T04:25:29Z,1997-12,1997,12,summer,weaning,1990,79.85,-64.05,0,BACKGROUND
1997-12-10T06:00:51Z,1997-12,1997,12,summer,weaning,1990,117.95,-64.55,0,BACKGROUND
1997-12-10T06:00:13Z,1997-12,1997,12,summer,weaning,1990,64.95,-65.05,0,BACKGROUND
1997-12-10T05:24:32Z,1997-12,1997,12,summer,weaning,1990,128.15,-63.85,0,BACKGROUND
1997-12-10T05:36:45Z,1997-12,1997,12,summer,weaning,1990,109.05,-63.85,0,BACKGROUND
1997-12-10T05:59:05Z,1997-12,1997,12,summer,weaning,1990,65.25,-64.35,0,BACKGROUND
1997-12-10T04:23:27Z,1997-12,1997,12,summer,weaning,1990,80.65,-64.95,0,BACKGROUND
1997-12-10T04:40:03Z,1997-12,1997,12,summer,weaning,1990,79.25,-67.55,0,BACKGROUND
1997-12-10T04:21:44Z,1997-12,1997,12,summer,weaning,1990,75.95,-68.05,0,BACKGROUND
1997-12-10T04:49:08Z,1997-12,1997,12,summer,weaning,1990,71.95,-63.85,0,BACKGROUND
1997-12-10T05:47:48Z,1997-12,1997,12,summer,weaning,1990,124.65,-64.65,0,BACKGROUND
1997-12-10T04:23:04Z,1997-12,1997,12,summer,weaning,1990,125.95,-64.85,0,BACKGROUND
1997-12-10T04:25:48Z,1997-12,1997,12,summer,weaning,1990,76.05000000000001,-68.65,0,BACKGROUND
1997-12-10T05:51:04Z,1997-12,1997,12,summer,weaning,1990,79.05000000000001,-65.35,0,BACKGROUND
1987-11-12T06:30:03Z,1987-11,1987,11,autumn,weaning,1980,94.25,-63.75,0,BACKGROUND
1987-11-12T06:25:00Z,1987-11,1987,11,autumn,weaning,1980,88.45,-63.55,0,BACKGROUND
1987-11-12T06:23:01Z,1987-11,1987,11,autumn,weaning,1980,91.65,-62.95,0,BACKGROUND
1987-11-12T06:26:00Z,1987-11,1987,11,autumn,weaning,1980,70.05000000000001,-66.65,0,BACKGROUND
1987-11-12T06:31:59Z,1987-11,1987,11,autumn,weaning,1980,60.55,-65.65,0,BACKGROUND
1987-11-12T06:21:01Z,1987-11,1987,11,autumn,weaning,1980,149.65,-64.45,0,BACKGROUND
1987-11-12T06:19:59Z,1987-11,1987,11,autumn,weaning,1980,84.45,-65.15,0,BACKGROUND
1997-12-10T04:11:23Z,1997-12,1997,12,summer,weaning,1990,71.95,-63.45,0,BACKGROUND
1997-12-20T07:47:13Z,1997-12,1997,12,summer,weaning,1990,89.25,-65.45,0,BACKGROUND
1997-12-10T04:20:56Z,1997-12,1997,12,summer,weaning,1990,78.55000000000001,-63.75,0,BACKGROUND
1997-12-10T04:13:44Z,1997-12,1997,12,summer,weaning,1990,143.35000000000002,-65.15,0,BACKGROUND
1997-12-20T07:53:42Z,1997-12,1997,12,summer,weaning,1990,113.75,-62.55,0,BACKGROUND
1997-12-20T07:38:26Z,1997-12,1997,12,summer,weaning,1990,98.35,-61.85,0,BACKGROUND
1997-12-10T04:20:48Z,1997-12,1997,12,summer,weaning,1990,109.95,-64.35,0,BACKGROUND
1997-12-10T04:21:05Z,1997-12,1997,12,summer,weaning,1990,71.95,-64.35,0,BACKGROUND
1997-12-10T04:19:18Z,1997-12,1997,12,summer,weaning,1990,68.85,-61.25,0,BACKGROUND
1997-12-20T07:43:41Z,1997-12,1997,12,summer,weaning,1990,144.55,-65.25,0,BACKGROUND
1997-12-10T04:12:01Z,1997-12,1997,12,summer,weaning,1990,70.05000000000001,-61.150000000000006,0,BACKGROUND
1997-12-10T04:15:34Z,1997-12,1997,12,summer,weaning,1990,111.45,-64.65,0,BACKGROUND
1997-12-20T07:46:08Z,1997-12,1997,12,summer,weaning,1990,74.15,-64.05,0,BACKGROUND
1997-12-20T07:51:48Z,1997-12,1997,12,summer,weaning,1990,73.75,-64.05,0,BACKGROUND
1997-12-10T04:19:55Z,1997-12,1997,12,summer,weaning,1990,67.15,-64.45,0,BACKGROUND
1997-12-10T04:20:33Z,1997-12,1997,12,summer,weaning,1990,72.05000000000001,-68.15,0,BACKGROUND
1997-12-10T04:13:03Z,1997-12,1997,12,summer,weaning,1990,89.15,-61.25,0,BACKGROUND
1997-12-20T07:33:48Z,1997-12,1997,12,summer,weaning,1990,116.75,-64.65,0,BACKGROUND
1997-12-20T07:35:56Z,1997-12,1997,12,summer,weaning,1990,97.65,-61.95,0,BACKGROUND
1997-12-20T07:37:54Z,1997-12,1997,12,summer,weaning,1990,103.35000000000001,-65.05,0,BACKGROUND
1997-12-10T03:43:08Z,1997-12,1997,12,summer,weaning,1990,75.25,-66.05,0,BACKGROUND
1997-12-10T03:43:27Z,1997-12,1997,12,summer,weaning,1990,122.45,-65.65,0,BACKGROUND
1997-12-20T07:33:39Z,1997-12,1997,12,summer,weaning,1990,145.75,-64.85,0,BACKGROUND
1997-12-20T07:25:39Z,1997-12,1997,12,summer,weaning,1990,83.95,-63.95,0,BACKGROUND
1997-12-10T03:30:43Z,1997-12,1997,12,summer,weaning,1990,105.95,-61.55,0,BACKGROUND
1997-12-10T03:44:08Z,1997-12,1997,12,summer,weaning,1990,77.55000000000001,-68.25,0,BACKGROUND
1997-12-20T03:19:36Z,1997-12,1997,12,summer,weaning,1990,82.75,-61.25,0,BACKGROUND
1997-12-20T03:23:42Z,1997-12,1997,12,summer,weaning,1990,57.75,-65.25,0,BACKGROUND
1997-12-20T07:25:16Z,1997-12,1997,12,summer,weaning,1990,109.95,-62.25,0,BACKGROUND
1997-12-20T03:18:16Z,1997-12,1997,12,summer,weaning,1990,103.85000000000001,-63.35,0,BACKGROUND
1997-12-10T03:38:37Z,1997-12,1997,12,summer,weaning,1990,103.05,-65.15,0,BACKGROUND
