date,year,month,season_year,life_stage,decade,sector,zone,presence,longitude,latitude
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,123.95,-65.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,102.35000000000001,-64.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,127.05000000000001,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,140.75,-64.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,81.85,-63.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,101.85000000000001,-63.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.35,-64.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,82.05000000000001,-63.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,86.35,-63.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.25,-62.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,145.45,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,123.85000000000001,-65.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.55000000000001,-65.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,74.55000000000001,-67.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,82.95,-63.55
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,78.25,-64.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,122.55000000000001,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,90.65,-63.150000000000006
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,132.65,-64.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,127.75,-64.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,89.75,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,75.45,-65.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,126.05000000000001,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.85,-63.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,79.35,-65.25
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,125.85000000000001,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,76.55000000000001,-66.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.85,-62.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,125.05000000000001,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,77.95,-67.35
1989-11,1989,11,autumn,weaning,1980,Central Indian,Subantarctic,0,122.25,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,103.05,-61.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,74.45,-65.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,90.95,-64.75
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,99.95,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,146.65,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,134.55,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,76.65,-65.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,99.85000000000001,-63.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,77.75,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,77.05000000000001,-65.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,103.05,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,77.95,-64.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,85.85,-63.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.65,-62.150000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,74.65,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,120.45,-64.65
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,138.95,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,134.05,-64.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.95,-63.45
1986-11,1986,11,autumn,weaning,1980,Central Indian,Antarctic,0,101.95,-64.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,80.65,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.05000000000001,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,134.35000000000002,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,140.25,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.45,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,136.15,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,125.05000000000001,-64.45
1989-11,1989,11,autumn,weaning,1980,Central Indian,Antarctic,0,105.25,-63.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.15,-62.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,82.55000000000001,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,83.65,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,102.45,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,94.45,-63.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,122.35000000000001,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.55000000000001,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,76.85,-62.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,73.05000000000001,-66.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,102.75,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,122.35000000000001,-63.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,133.75,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,84.75,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,126.05000000000001,-63.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,77.75,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,130.75,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,101.95,-63.45
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,104.65,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,123.35000000000001,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,91.75,-62.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,82.35,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,81.35,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.95,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,143.95,-64.95
1984-11,1984,11,autumn,weaning,1980,Central Indian,Antarctic,0,102.95,-61.650000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,82.95,-62.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.85,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,139.95,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,84.65,-62.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,140.95,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,140.15,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,145.85000000000002,-64.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,83.25,-61.650000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,80.85,-62.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,114.05000000000001,-64.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,90.55000000000001,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.85,-64.25
2000-11,2000,11,autumn,weaning,2000,Central Indian,Antarctic,0,119.15,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,109.25,-63.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,135.85000000000002,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,105.95,-61.650000000000006
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,74.65,-63.75
1984-11,1984,11,autumn,weaning,1980,Central Indian,Antarctic,0,79.35,-65.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,137.45,-64.15
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,104.85000000000001,-63.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,108.55000000000001,-63.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,143.95,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,88.05000000000001,-63.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,125.35000000000001,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,81.75,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,75.55000000000001,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,147.55,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,91.15,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,84.15,-64.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,142.75,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,124.85000000000001,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,85.15,-63.150000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,139.65,-64.05
1996-11,1996,11,autumn,weaning,1990,Central Indian,Antarctic,0,106.85000000000001,-63.35
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,78.35,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,81.25,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,81.95,-64.55
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,76.65,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.05000000000001,-65.35
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,137.95,-64.55
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,109.15,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.55000000000001,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,89.15,-64.85
1990-11,1990,11,autumn,weaning,1990,Central Indian,Antarctic,0,147.95,-64.15
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,136.75,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.55000000000001,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,67.55000000000001,-65.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,80.05000000000001,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,148.05,-64.15
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,102.15,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.05000000000001,-63.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,120.45,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,138.25,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,76.75,-65.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,110.95,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,104.35000000000001,-62.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.15,-63.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,135.55,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.85,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.25,-62.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,48.75,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.25,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,121.75,-65.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.35,-63.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,100.95,-63.75
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,135.15,-64.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,79.35,-65.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,139.65,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,138.35000000000002,-64.25
2005-12,2005,12,summer,weaning,2000,Central Indian,Antarctic,0,135.95,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,85.95,-63.650000000000006
2001-11,2001,11,autumn,weaning,2000,Central Indian,Antarctic,0,80.05000000000001,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,122.55000000000001,-65.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,124.65,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,127.45,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,100.75,-64.65
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,121.35000000000001,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,137.15,-64.05
1985-12,1985,12,summer,weaning,1980,Central Indian,Subantarctic,0,83.85,-63.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,110.25,-64.55
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,85.95,-63.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,138.85000000000002,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,108.75,-65.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,103.15,-61.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,81.55000000000001,-63.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.75,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,136.45,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,74.85,-64.25
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,77.45,-66.55
1990-12,1990,12,summer,weaning,1990,Central Indian,Antarctic,0,81.95,-65.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,138.35000000000002,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,83.15,-63.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,126.35000000000001,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,78.25,-65.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,133.75,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,109.05000000000001,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,104.25,-63.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,102.75,-61.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,107.65,-63.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.65,-62.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,80.55000000000001,-65.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,80.75,-64.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,135.55,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,108.25,-64.45
1983-12,1983,12,summer,weaning,1980,Central Indian,Antarctic,0,103.65,-63.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.15,-62.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.35,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,139.85000000000002,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,135.45,-64.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,75.75,-62.75
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,77.25,-65.15
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,115.65,-61.150000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,89.05000000000001,-62.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,103.55,-64.15
1989-11,1989,11,autumn,weaning,1980,Central Indian,Antarctic,0,113.55000000000001,-64.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,74.55000000000001,-67.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,76.65,-63.55
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,128.35000000000002,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,87.95,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.15,-63.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,123.25,-64.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,111.95,-61.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.35,-64.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,81.35,-66.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,86.95,-63.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,78.15,-64.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,130.25,-64.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,126.75,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,124.65,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,72.85,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,127.95,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,98.65,-61.150000000000006
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,67.85,-67.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,106.65,-62.95
1985-12,1985,12,summer,weaning,1980,Central Indian,Antarctic,0,117.15,-64.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,106.85000000000001,-62.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,138.25,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,105.45,-62.75
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,77.15,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,117.45,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,102.15,-61.650000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,84.75,-63.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,122.15,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.65,-63.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,129.95,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,124.65,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,106.65,-62.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,139.85000000000002,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,104.25,-61.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,109.35000000000001,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.65,-61.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,130.25,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,75.05000000000001,-65.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,79.35,-66.65
1989-12,1989,12,summer,weaning,1980,Central Indian,Subantarctic,0,73.45,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,132.85000000000002,-64.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,125.65,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.65,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,123.05000000000001,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,84.15,-63.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,103.35000000000001,-64.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,109.05000000000001,-65.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,68.75,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,122.95,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.25,-64.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,80.25,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,148.55,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,104.35000000000001,-63.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,88.45,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,84.65,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,87.75,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,88.35,-61.85
1996-11,1996,11,autumn,weaning,1990,Central Indian,Antarctic,0,141.05,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,74.65,-66.75
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,90.25,-64.55
2000-12,2000,12,summer,weaning,2000,Central Indian,Antarctic,0,74.35,-65.95
1989-11,1989,11,autumn,weaning,1980,Central Indian,Antarctic,0,87.25,-64.65
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,85.35,-63.650000000000006
1991-11,1991,11,autumn,weaning,1990,Central Indian,Antarctic,0,79.35,-63.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,71.85,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,122.55000000000001,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,92.95,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,126.85000000000001,-65.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,90.15,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,146.35000000000002,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,78.35,-67.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,131.15,-64.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,131.45,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,93.35,-63.55
1990-12,1990,12,summer,weaning,1990,Central Indian,Antarctic,0,106.45,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.75,-64.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,80.15,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,133.05,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,92.65,-64.05
2000-12,2000,12,summer,weaning,2000,Central Indian,Antarctic,0,135.85000000000002,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,121.05000000000001,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,132.65,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,135.85000000000002,-64.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,122.75,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,91.25,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,123.75,-65.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,137.75,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,118.95,-65.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,139.85000000000002,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,74.95,-67.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,136.25,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.45,-63.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,88.95,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,147.95,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,90.85,-63.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,130.05,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,141.05,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,101.85000000000001,-63.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,143.25,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,141.25,-64.45
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,109.55000000000001,-64.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,110.35000000000001,-64.95
1985-12,1985,12,summer,weaning,1980,Central Indian,Antarctic,0,120.85000000000001,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,116.05000000000001,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.65,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,91.55000000000001,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,138.15,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,122.35000000000001,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,127.05000000000001,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,114.85000000000001,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,123.25,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,133.35000000000002,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,134.55,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,149.45,-64.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,120.55000000000001,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,145.25,-64.25
